transcript_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENST00000701445,0,0,0,0,0,0
ENST00000843630,0,0,0,0,0,0
ENST00000843628,0,0,0,0,0,0
ENST00000843629,0,0,0,0,0,0
ENST00000843175,0,0,0,0,0,0
ENST00000843632,0,0,0,0,0,0
ENST00000843173,0,0,0,0,0,0
ENST00000843633,0,0,0,0,0,0
ENST00000843631,0,0,0,0,0,0
ENST00000659604,0,0,0,0,0,0
ENST00000843174,0,0,0,0,0,0
ENST00000844061,0,0,0,0,0,0
ENST00000844062,0,0,0,0,0,0
ENST00000844063,0,0,0,0,0,0
ENST00000562143,0,0,0,0,0,0
ENST00000897531,0,0,0,0,0,0
ENST00000897533,0,0,0,0,0,0
ENST00000317173,0,0,0,0,0,0
ENST00000897532,0,0,0,0,0,0
ENST00000897534,0,0,0,0,0,0
ENST00000897536,0,0,0,0,0,0
ENST00000897535,0,0,0,0,0,0
ENST00000897539,0,0,0,0,0,0
ENST00000897538,0,0,0,0,0,0
ENST00000897537,0,0,0,0,0,0
ENST00000441698,0,0,0,0,0,0
ENST00000518255,0,0,0,0,0,0
ENST00000844157,0,0,0,0,0,0
ENST00000521209,0,0,0,0,0,0
ENST00000522907,0,0,0,0,0,0
ENST00000528246,0,0,0,0,0,0
ENST00000523637,0,0,0,0,0,0
ENST00000382490,0,0,0,0,0,0
ENST00000649481,0,0,0,0,0,0
ENST00000844255,0,0,0,0,0,0
ENST00000844489,0,0,0,0,0,0
ENST00000648351,0,0,0,0,0,0
ENST00000845440,0,0,0,0,0,0
ENST00000521686,0,0,0,0,0,0
ENST00000517594,0,0,0,0,0,0
ENST00000513168,0,0,0,0,0,0
ENST00000843329,0,0,0,0,0,0
ENST00000562242,0,0,0,0,0,0
ENST00000843330,0,0,0,0,0,0
ENST00000524047,0,0,0,0,0,0
ENST00000843331,0,0,0,0,0,0
ENST00000642833,0,0,0,0,0,0
ENST00000384399,0,0,0,0,0,0
ENST00000671169,0,0,0,0,0,0
ENST00000649853,0,0,0,0,0,0
ENST00000658549,0,0,0,0,0,0
ENST00000517732,0,0,0,0,0,0
ENST00000520494,0,0,0,0,0,0
ENST00000518098,0,0,0,0,0,0
ENST00000653879,0,0,0,0,0,0
ENST00000668412,0,0,0,0,0,0
ENST00000523024,0,0,0,0,0,0
ENST00000521149,0,0,0,0,0,0
ENST00000606115,0,0,0,0,0,0
ENST00000647010,0,0,0,0,0,0
ENST00000636217,0,0,0,0,0,0
ENST00000637190,0,0,0,0,0,0
ENST00000647727,0,0,0,0,0,0
ENST00000328655,0,0,0,0,0,0
ENST00000522210,0,0,0,0,0,0
ENST00000518641,0,0,0,0,0,0
ENST00000746151,0,0,0,0,0,0
ENST00000746152,0,0,0,0,0,0
ENST00000806450,0,0,0,0,0,0
ENST00000806451,0,0,0,0,0,0
ENST00000806453,0,0,0,0,0,0
ENST00000806455,0,0,0,0,0,0
ENST00000806454,0,0,0,0,0,0
ENST00000806452,0,0,0,0,0,0
ENST00000382483,0,0,0,0,0,0
ENST00000329335,0,0,0,0,0,0
ENST00000580651,0,0,0,0,0,0
ENST00000304519,0,0,0,0,0,0
ENST00000524025,0,0,0,0,0,0
ENST00000517414,0,0,0,0,0,0
ENST00000523723,0,0,0,0,0,0
ENST00000523289,0,0,0,0,0,0
ENST00000521818,0,0,0,0,0,0
ENST00000519925,0,0,0,0,0,0
ENST00000391131,0,0,0,0,0,0
ENST00000304501,0,0,0,0,0,0
ENST00000554914,0,0,0,0,0,0
ENST00000762492,0,0,0,0,0,0
ENST00000506149,0,0,0,0,0,0
ENST00000657150,0,0,0,0,0,0
ENST00000519568,0,0,0,0,0,0
ENST00000314787,0,0,0,0,0,0
ENST00000519088,0,0,0,0,0,0
ENST00000895852,0,0,0,0,0,0
ENST00000524114,0,0,0,0,0,0
ENST00000523559,0,0,0,0,0,0
ENST00000524061,0,0,0,0,0,0
ENST00000821963,0,0,0,0,0,0
ENST00000517607,0,0,0,0,0,0
ENST00000638013,0,0,0,0,0,0
ENST00000520018,0,0,0,0,0,0
ENST00000524026,0,0,0,0,0,0
ENST00000821832,0,0,0,0,0,0
ENST00000821833,0,0,0,0,0,0
ENST00000821831,0,0,0,0,0,0
ENST00000655622,0,0,0,0,0,0
ENST00000821835,0,0,0,0,0,0
ENST00000821836,0,0,0,0,0,0
ENST00000522026,0,0,0,0,0,0
ENST00000821837,0,0,0,0,0,0
ENST00000821838,0,0,0,0,0,0
ENST00000821834,0,0,0,0,0,0
ENST00000821839,0,0,0,0,0,0
ENST00000821840,0,0,0,0,0,0
ENST00000821841,0,0,0,0,0,0
ENST00000821842,0,0,0,0,0,0
ENST00000821843,0,0,0,0,0,0
ENST00000821844,0,0,0,0,0,0
ENST00000821846,0,0,0,0,0,0
ENST00000821845,0,0,0,0,0,0
ENST00000821847,0,0,0,0,0,0
ENST00000821848,0,0,0,0,0,0
ENST00000821849,0,0,0,0,0,0
ENST00000821850,0,0,0,0,0,0
ENST00000821851,0,0,0,0,0,0
ENST00000821852,0,0,0,0,0,0
ENST00000821938,0,0,0,0,0,0
ENST00000821940,0,0,0,0,0,0
ENST00000821939,0,0,0,0,0,0
ENST00000821934,0,0,0,0,0,0
ENST00000821941,0,0,0,0,0,0
ENST00000821942,0,0,0,0,0,0
ENST00000821943,0,0,0,0,0,0
ENST00000821944,0,0,0,0,0,0
ENST00000821946,0,0,0,0,0,0
ENST00000821947,0,0,0,0,0,0
ENST00000821945,0,0,0,0,0,0
ENST00000821948,0,0,0,0,0,0
ENST00000821935,0,0,0,0,0,0
ENST00000821936,0,0,0,0,0,0
ENST00000821949,0,0,0,0,0,0
ENST00000821950,0,0,0,0,0,0
ENST00000821951,0,0,0,0,0,0
ENST00000821952,0,0,0,0,0,0
ENST00000821953,0,0,0,0,0,0
ENST00000821955,0,0,0,0,0,0
ENST00000821954,0,0,0,0,0,0
ENST00000821961,0,0,0,0,0,0
ENST00000821956,0,0,0,0,0,0
ENST00000821962,0,0,0,0,0,0
ENST00000821957,0,0,0,0,0,0
ENST00000821937,0,0,0,0,0,0
ENST00000821958,0,0,0,0,0,0
ENST00000821959,0,0,0,0,0,0
ENST00000821960,0,0,0,0,0,0
ENST00000624866,0,0,0,0,0,0
ENST00000822155,0,0,0,0,0,0
ENST00000822088,0,0,0,0,0,0
ENST00000382461,0,0,0,0,0,0
ENST00000416569,0,0,0,0,0,0
ENST00000737445,0,0,0,0,0,0
ENST00000384868,0,0,0,0,0,0
ENST00000532453,0,0,0,0,0,0
ENST00000602575,0,0,0,0,0,0
ENST00000530248,0,0,0,0,0,0
ENST00000529336,0,0,0,0,0,0
ENST00000526648,0,0,0,0,0,0
ENST00000531549,0,0,0,0,0,0
ENST00000488887,0,0,0,0,0,0
ENST00000297303,0,0,0,0,0,0
ENST00000602443,0,0,0,0,0,0
ENST00000711291,0,0,0,0,0,0
ENST00000443854,0,0,0,0,0,0
ENST00000483119,0,0,0,0,0,0
ENST00000725070,0,0,0,0,0,0
ENST00000725071,0,0,0,0,0,0
ENST00000512316,0,0,0,0,0,0
ENST00000725072,0,0,0,0,0,0
ENST00000638924,0,0,0,0,0,0
ENST00000622929,0,0,0,0,0,0
ENST00000942357,0,0,0,0,0,0
ENST00000221086,0,0,0,0,0,0
ENST00000530200,0,0,0,0,0,0
ENST00000526292,0,0,0,0,0,0
ENST00000528389,0,0,0,0,0,0
ENST00000498997,0,0,0,0,0,0
ENST00000382435,0,0,0,0,0,0
ENST00000525246,0,0,0,0,0,0
ENST00000725209,0,0,0,0,0,0
ENST00000525867,0,0,0,0,0,0
ENST00000534302,0,0,0,0,0,0
ENST00000525664,0,0,0,0,0,0
ENST00000531764,0,0,0,0,0,0
ENST00000636013,0,0,0,0,0,0
ENST00000533578,0,0,0,0,0,0
ENST00000655944,0,0,0,0,0,0
ENST00000481765,0,0,0,0,0,0
ENST00000529305,0,0,0,0,0,0
ENST00000362498,0,0,0,0,0,0
ENST00000624614,0,0,0,0,0,0
ENST00000872457,0,0,0,0,0,0
ENST00000872458,0,0,0,0,0,0
ENST00000284486,0,0,0,0,0,0
ENST00000872456,0,0,0,0,0,0
ENST00000942418,0,0,0,0,0,0
ENST00000531564,0,0,0,0,0,0
ENST00000534308,0,0,0,0,0,0
ENST00000527445,0,0,0,0,0,0
ENST00000528897,0,0,0,0,0,0
ENST00000724904,0,0,0,0,0,0
ENST00000724905,0,0,0,0,0,0
ENST00000648766,0,0,0,0,0,0
ENST00000531804,0,0,0,0,0,0
ENST00000528111,0,0,0,0,0,0
ENST00000644741,0,0,0,0,0,0
ENST00000645242,0,0,0,0,0,0
ENST00000696154,0,0,0,0,0,0
ENST00000525389,0,0,0,0,0,0
ENST00000259089,0,0,0,0,0,0
ENST00000855155,0,0,0,0,0,0
ENST00000855156,0,0,0,0,0,0
ENST00000533828,0,0,0,0,0,0
ENST00000526778,0,0,0,0,0,0
ENST00000602626,0,0,0,0,0,0
ENST00000528629,0,0,0,0,0,0
ENST00000533322,0,0,0,0,0,0
ENST00000526097,0,0,0,0,0,0
ENST00000696155,0,0,0,0,0,0
ENST00000653131,0,0,0,0,0,0
ENST00000652958,0,0,0,0,0,0
ENST00000655780,0,0,0,0,0,0
ENST00000661938,0,0,0,0,0,0
ENST00000304233,0,0,0,0,0,0
ENST00000788868,0,0,0,0,0,0
ENST00000771688,0,0,0,0,0,0
ENST00000806305,0,0,0,0,0,0
ENST00000653416,0,0,0,0,0,0
ENST00000682432,0,0,0,0,0,0
ENST00000842903,0,0,0,0,0,0
ENST00000842904,0,0,0,0,0,0
ENST00000842905,0,0,0,0,0,0
ENST00000842906,0,0,0,0,0,0
ENST00000842907,0,0,0,0,0,0
ENST00000886845,0,0,0,0,0,0
ENST00000952123,0,0,0,0,0,0
ENST00000952124,0,0,0,0,0,0
ENST00000886847,0,0,0,0,0,0
ENST00000886846,0,0,0,0,0,0
ENST00000886848,0,0,0,0,0,0
ENST00000528712,0,0,0,0,0,0
ENST00000532977,0,0,0,0,0,0
ENST00000886849,0,0,0,0,0,0
ENST00000833549,0,0,0,0,0,0
ENST00000952125,0,0,0,0,0,0
ENST00000952126,0,0,0,0,0,0
ENST00000952127,0,0,0,0,0,0
ENST00000952128,0,0,0,0,0,0
ENST00000526974,0,0,0,0,0,0
ENST00000886850,0,0,0,0,0,0
ENST00000886851,0,0,0,0,0,0
ENST00000886852,0,0,0,0,0,0
ENST00000952129,0,0,0,0,0,0
ENST00000526716,0,0,0,0,0,0
ENST00000886854,0,0,0,0,0,0
ENST00000532059,0,0,0,0,0,0
ENST00000886853,0,0,0,0,0,0
ENST00000952130,0,0,0,0,0,0
ENST00000335135,0,0,0,0,0,0
ENST00000952131,0,0,0,0,0,0
ENST00000622443,0,0,0,0,0,0
ENST00000886855,0,0,0,0,0,0
ENST00000526021,0,0,0,0,0,0
ENST00000436750,0,0,0,0,0,0
ENST00000455213,0,0,0,0,0,0
ENST00000403422,0,0,0,0,0,0
ENST00000528113,0,0,0,0,0,0
ENST00000528323,0,0,0,0,0,0
ENST00000284503,0,0,0,0,0,0
ENST00000892124,0,0,0,0,0,0
ENST00000941163,0,0,0,0,0,0
ENST00000941164,0,0,0,0,0,0
ENST00000941165,0,0,0,0,0,0
ENST00000892125,0,0,0,0,0,0
ENST00000941166,0,0,0,0,0,0
ENST00000524741,0,0,0,0,0,0
ENST00000824450,0,0,0,0,0,0
ENST00000524415,0,0,0,0,0,0
ENST00000866106,0,0,0,0,0,0
ENST00000866105,0,0,0,0,0,0
ENST00000615631,0,0,0,0,0,0
ENST00000938346,0,0,0,0,0,0
ENST00000941570,0,0,0,0,0,0
ENST00000941571,0,0,0,0,0,0
ENST00000531395,0,0,0,0,0,0
ENST00000533405,0,0,0,0,0,0
ENST00000836904,0,0,0,0,0,0
ENST00000530337,0,0,0,0,0,0
ENST00000446331,0,0,0,0,0,0
ENST00000938347,0,0,0,0,0,0
ENST00000938348,0,0,0,0,0,0
ENST00000938349,0,0,0,0,0,0
ENST00000866107,0,0,0,0,0,0
ENST00000866108,0,0,0,0,0,0
ENST00000938360,0,0,0,0,0,0
ENST00000938350,0,0,0,0,0,0
ENST00000443614,0,0,0,0,0,0
ENST00000938354,0,0,0,0,0,0
ENST00000525283,0,0,0,0,0,0
ENST00000525607,0,0,0,0,0,0
ENST00000938359,0,0,0,0,0,0
ENST00000220584,0,0,0,0,0,0
ENST00000938351,0,0,0,0,0,0
ENST00000938352,0,0,0,0,0,0
ENST00000938353,0,0,0,0,0,0
ENST00000529464,0,0,0,0,0,0
ENST00000938355,0,0,0,0,0,0
ENST00000938364,0,0,0,0,0,0
ENST00000938361,0,0,0,0,0,0
ENST00000525900,0,0,0,0,0,0
ENST00000866109,0,0,0,0,0,0
ENST00000525571,0,0,0,0,0,0
ENST00000938362,0,0,0,0,0,0
ENST00000938358,0,0,0,0,0,0
ENST00000938357,0,0,0,0,0,0
ENST00000938356,0,0,0,0,0,0
ENST00000938363,0,0,0,0,0,0
ENST00000866110,0,0,0,0,0,0
ENST00000527045,0,0,0,0,0,0
ENST00000938365,0,0,0,0,0,0
ENST00000528812,0,0,0,0,0,0
ENST00000525551,0,0,0,0,0,0
ENST00000622850,0,0,0,0,0,0
ENST00000530664,0,0,0,0,0,0
ENST00000525954,0,0,0,0,0,0
ENST00000531733,0,0,0,0,0,0
ENST00000532266,0,0,0,0,0,0
ENST00000528643,0,0,0,0,0,0
ENST00000528729,0,0,0,0,0,0
ENST00000529521,0,0,0,0,0,0
ENST00000677283,0,0,0,0,0,0
ENST00000679121,0,0,0,0,0,0
ENST00000676952,0,0,0,0,0,0
ENST00000676825,0,0,0,0,0,0
ENST00000353047,0,0,0,0,0,0
ENST00000677650,0,0,0,0,0,0
ENST00000676691,0,0,0,0,0,0
ENST00000678598,0,0,0,0,0,0
ENST00000900653,0,0,0,0,0,0
ENST00000677873,0,0,0,0,0,0
ENST00000679128,0,0,0,0,0,0
ENST00000678092,0,0,0,0,0,0
ENST00000677671,0,0,0,0,0,0
ENST00000947600,0,0,0,0,0,0
ENST00000678242,0,0,0,0,0,0
ENST00000677366,0,0,0,0,0,0
ENST00000900654,0,0,0,0,0,0
ENST00000677544,0,0,0,0,0,0
ENST00000530640,0,0,0,0,0,0
ENST00000677418,0,0,0,0,0,0
ENST00000677047,0,0,0,0,0,0
ENST00000676502,0,0,0,0,0,0
ENST00000531089,0,0,0,0,0,0
ENST00000678629,0,0,0,0,0,0
ENST00000678145,0,0,0,0,0,0
ENST00000678929,0,0,0,0,0,0
ENST00000677819,0,0,0,0,0,0
ENST00000677415,0,0,0,0,0,0
ENST00000678357,0,0,0,0,0,0
ENST00000676755,0,0,0,0,0,0
ENST00000420692,0,0,0,0,0,0
ENST00000900694,0,0,0,0,0,0
ENST00000947602,0,0,0,0,0,0
ENST00000900689,0,0,0,0,0,0
ENST00000947603,0,0,0,0,0,0
ENST00000947604,0,0,0,0,0,0
ENST00000900656,0,0,0,0,0,0
ENST00000679051,0,0,0,0,0,0
ENST00000947685,0,0,0,0,0,0
ENST00000947686,0,0,0,0,0,0
ENST00000900658,0,0,0,0,0,0
ENST00000947607,0,0,0,0,0,0
ENST00000947652,0,0,0,0,0,0
ENST00000900663,0,0,0,0,0,0
ENST00000900664,0,0,0,0,0,0
ENST00000947623,0,0,0,0,0,0
ENST00000947626,0,0,0,0,0,0
ENST00000947627,0,0,0,0,0,0
ENST00000947628,0,0,0,0,0,0
ENST00000453527,0,0,0,0,0,0
ENST00000900692,0,0,0,0,0,0
ENST00000900691,0,0,0,0,0,0
ENST00000900690,0,0,0,0,0,0
ENST00000900686,0,0,0,0,0,0
ENST00000900665,0,0,0,0,0,0
ENST00000947629,0,0,0,0,0,0
ENST00000947631,0,0,0,0,0,0
ENST00000947632,0,0,0,0,0,0
ENST00000947616,0,0,0,0,0,0
ENST00000947618,0,0,0,0,0,0
ENST00000900659,0,0,0,0,0,0
ENST00000900660,0,0,0,0,0,0
ENST00000900661,0,0,0,0,0,0
ENST00000947613,0,0,0,0,0,0
ENST00000947614,0,0,0,0,0,0
ENST00000947612,0,0,0,0,0,0
ENST00000947635,0,0,0,0,0,0
ENST00000900667,0,0,0,0,0,0
ENST00000947633,0,0,0,0,0,0
ENST00000947622,0,0,0,0,0,0
ENST00000947625,0,0,0,0,0,0
ENST00000900662,0,0,0,0,0,0
ENST00000947615,0,0,0,0,0,0
ENST00000947617,0,0,0,0,0,0
ENST00000947619,0,0,0,0,0,0
ENST00000900657,0,0,0,0,0,0
ENST00000900655,0,0,0,0,0,0
ENST00000947682,0,0,0,0,0,0
ENST00000947660,0,0,0,0,0,0
ENST00000947634,0,0,0,0,0,0
ENST00000947630,0,0,0,0,0,0
ENST00000947620,0,0,0,0,0,0
ENST00000947624,0,0,0,0,0,0
ENST00000947601,0,0,0,0,0,0
ENST00000947641,0,0,0,0,0,0
ENST00000947621,0,0,0,0,0,0
ENST00000900684,0,0,0,0,0,0
ENST00000947674,0,0,0,0,0,0
ENST00000900675,0,0,0,0,0,0
ENST00000900668,0,0,0,0,0,0
ENST00000900669,0,0,0,0,0,0
ENST00000900666,0,0,0,0,0,0
ENST00000678067,0,0,0,0,0,0
ENST00000947642,0,0,0,0,0,0
ENST00000947643,0,0,0,0,0,0
ENST00000679140,0,0,0,0,0,0
ENST00000947692,0,0,0,0,0,0
ENST00000900693,0,0,0,0,0,0
ENST00000900687,0,0,0,0,0,0
ENST00000947677,0,0,0,0,0,0
ENST00000947675,0,0,0,0,0,0
ENST00000947672,0,0,0,0,0,0
ENST00000947650,0,0,0,0,0,0
ENST00000947651,0,0,0,0,0,0
ENST00000900676,0,0,0,0,0,0
ENST00000900677,0,0,0,0,0,0
ENST00000900678,0,0,0,0,0,0
ENST00000947644,0,0,0,0,0,0
ENST00000947645,0,0,0,0,0,0
ENST00000947646,0,0,0,0,0,0
ENST00000947647,0,0,0,0,0,0
ENST00000947649,0,0,0,0,0,0
ENST00000900671,0,0,0,0,0,0
ENST00000900672,0,0,0,0,0,0
ENST00000900673,0,0,0,0,0,0
ENST00000947636,0,0,0,0,0,0
ENST00000947637,0,0,0,0,0,0
ENST00000947638,0,0,0,0,0,0
ENST00000947639,0,0,0,0,0,0
ENST00000947640,0,0,0,0,0,0
ENST00000900670,0,0,0,0,0,0
ENST00000947611,0,0,0,0,0,0
ENST00000947608,0,0,0,0,0,0
ENST00000947609,0,0,0,0,0,0
ENST00000947606,0,0,0,0,0,0
ENST00000947693,0,0,0,0,0,0
ENST00000900695,0,0,0,0,0,0
ENST00000900680,0,0,0,0,0,0
ENST00000900674,0,0,0,0,0,0
ENST00000947678,0,0,0,0,0,0
ENST00000947671,0,0,0,0,0,0
ENST00000947658,0,0,0,0,0,0
ENST00000947659,0,0,0,0,0,0
ENST00000900681,0,0,0,0,0,0
ENST00000947653,0,0,0,0,0,0
ENST00000947655,0,0,0,0,0,0
ENST00000947656,0,0,0,0,0,0
ENST00000947648,0,0,0,0,0,0
ENST00000531551,0,0,0,0,0,0
ENST00000533455,0,0,0,0,0,0
ENST00000947664,0,0,0,0,0,0
ENST00000939175,0,0,0,0,0,0
ENST00000947654,0,0,0,0,0,0
ENST00000900679,0,0,0,0,0,0
ENST00000677082,0,0,0,0,0,0
ENST00000947610,0,0,0,0,0,0
ENST00000947684,0,0,0,0,0,0
ENST00000900688,0,0,0,0,0,0
ENST00000900685,0,0,0,0,0,0
ENST00000947683,0,0,0,0,0,0
ENST00000947670,0,0,0,0,0,0
ENST00000900682,0,0,0,0,0,0
ENST00000947665,0,0,0,0,0,0
ENST00000947666,0,0,0,0,0,0
ENST00000947667,0,0,0,0,0,0
ENST00000947668,0,0,0,0,0,0
ENST00000947669,0,0,0,0,0,0
ENST00000947662,0,0,0,0,0,0
ENST00000947661,0,0,0,0,0,0
ENST00000947657,0,0,0,0,0,0
ENST00000939174,0,0,0,0,0,0
ENST00000947605,0,0,0,0,0,0
ENST00000534382,0,0,0,0,0,0
ENST00000947676,0,0,0,0,0,0
ENST00000947663,0,0,0,0,0,0
ENST00000679214,0,0,0,0,0,0
ENST00000534510,0,0,0,0,0,0
ENST00000531502,0,0,0,0,0,0
ENST00000947687,0,0,0,0,0,0
ENST00000533572,0,0,0,0,0,0
ENST00000947673,0,0,0,0,0,0
ENST00000677865,0,0,0,0,0,0
ENST00000345125,0,0,0,0,0,0
ENST00000526645,0,0,0,0,0,0
ENST00000532392,0,0,0,0,0,0
ENST00000505496,0,0,0,0,0,0
ENST00000900683,0,0,0,0,0,0
ENST00000534149,0,0,0,0,0,0
ENST00000676843,0,0,0,0,0,0
ENST00000947689,0,0,0,0,0,0
ENST00000524500,0,0,0,0,0,0
ENST00000525076,0,0,0,0,0,0
ENST00000528965,0,0,0,0,0,0
ENST00000527215,0,0,0,0,0,0
ENST00000532656,0,0,0,0,0,0
ENST00000532409,0,0,0,0,0,0
ENST00000526195,0,0,0,0,0,0
ENST00000947680,0,0,0,0,0,0
ENST00000947681,0,0,0,0,0,0
ENST00000947679,0,0,0,0,0,0
ENST00000678615,0,0,0,0,0,0
ENST00000530296,0,0,0,0,0,0
ENST00000527243,0,0,0,0,0,0
ENST00000947688,0,0,0,0,0,0
ENST00000947691,0,0,0,0,0,0
ENST00000947690,0,0,0,0,0,0
ENST00000534636,0,0,0,0,0,0
ENST00000530290,0,0,0,0,0,0
ENST00000525315,0,0,0,0,0,0
ENST00000777831,0,0,0,0,0,0
ENST00000525252,0,0,0,0,0,0
ENST00000810694,0,0,0,0,0,0
ENST00000810695,0,0,0,0,0,0
ENST00000810700,0,0,0,0,0,0
ENST00000810696,0,0,0,0,0,0
ENST00000810701,0,0,0,0,0,0
ENST00000810698,0,0,0,0,0,0
ENST00000810697,0,0,0,0,0,0
ENST00000810699,0,0,0,0,0,0
ENST00000524483,0,0,0,0,0,0
ENST00000810640,0,0,0,0,0,0
ENST00000810641,0,0,0,0,0,0
ENST00000715788,0,0,0,0,0,0
ENST00000810642,0,0,0,0,0,0
ENST00000533722,0,0,0,0,0,0
ENST00000641994,0,0,0,0,0,0
ENST00000715789,0,0,0,0,0,0
ENST00000666643,0,0,0,0,0,0
ENST00000810702,0,0,0,0,0,0
ENST00000810703,0,0,0,0,0,0
ENST00000810706,0,0,0,0,0,0
ENST00000810704,0,0,0,0,0,0
ENST00000810705,0,0,0,0,0,0
ENST00000810707,0,0,0,0,0,0
ENST00000655829,0,0,0,0,0,0
ENST00000715790,0,0,0,0,0,0
ENST00000810637,0,0,0,0,0,0
ENST00000810638,0,0,0,0,0,0
ENST00000715791,0,0,0,0,0,0
ENST00000382209,0,0,0,0,0,0
ENST00000382208,0,0,0,0,0,0
ENST00000810639,0,0,0,0,0,0
ENST00000526438,0,0,0,0,0,0
ENST00000382205,0,0,0,0,0,0
ENST00000715792,0,0,0,0,0,0
ENST00000533272,0,0,0,0,0,0
ENST00000810794,0,0,0,0,0,0
ENST00000810795,0,0,0,0,0,0
ENST00000810796,0,0,0,0,0,0
ENST00000810798,0,0,0,0,0,0
ENST00000810797,0,0,0,0,0,0
ENST00000810799,0,0,0,0,0,0
ENST00000810643,0,0,0,0,0,0
ENST00000715793,0,0,0,0,0,0
ENST00000810644,0,0,0,0,0,0
ENST00000602581,0,0,0,0,0,0
ENST00000532329,0,0,0,0,0,0
ENST00000641966,0,0,0,0,0,0
ENST00000810645,0,0,0,0,0,0
ENST00000810649,0,0,0,0,0,0
ENST00000810646,0,0,0,0,0,0
ENST00000810648,0,0,0,0,0,0
ENST00000810647,0,0,0,0,0,0
ENST00000810650,0,0,0,0,0,0
ENST00000641623,0,0,0,0,0,0
ENST00000530817,0,0,0,0,0,0
ENST00000528715,0,0,0,0,0,0
ENST00000528817,0,0,0,0,0,0
ENST00000437818,0,0,0,0,0,0
ENST00000516220,0,0,0,0,0,0
ENST00000400085,0,0,0,0,0,0
ENST00000527787,0,0,0,0,0,0
ENST00000654985,0,0,0,0,0,0
ENST00000653725,0,0,0,0,0,0
ENST00000715432,0,0,0,0,0,0
ENST00000434078,0,0,0,0,0,0
ENST00000666566,0,0,0,0,0,0
ENST00000670188,0,0,0,0,0,0
ENST00000653269,0,0,0,0,0,0
ENST00000653408,0,0,0,0,0,0
ENST00000665207,0,0,0,0,0,0
ENST00000666028,0,0,0,0,0,0
ENST00000653486,0,0,0,0,0,0
ENST00000715433,0,0,0,0,0,0
ENST00000669660,0,0,0,0,0,0
ENST00000658322,0,0,0,0,0,0
ENST00000526505,0,0,0,0,0,0
ENST00000530447,0,0,0,0,0,0
ENST00000333796,0,0,0,0,0,0
ENST00000656282,0,0,0,0,0,0
ENST00000529497,0,0,0,0,0,0
ENST00000511144,0,0,0,0,0,0
ENST00000511660,0,0,0,0,0,0
ENST00000529146,0,0,0,0,0,0
ENST00000340537,0,0,0,0,0,0
ENST00000448228,0,0,0,0,0,0
ENST00000533852,0,0,0,0,0,0
ENST00000431227,0,0,0,0,0,0
ENST00000534187,0,0,0,0,0,0
ENST00000530385,0,0,0,0,0,0
ENST00000922474,0,0,0,0,0,0
ENST00000955278,0,0,0,0,0,0
ENST00000527300,0,0,0,0,0,0
ENST00000530508,0,0,0,0,0,0
ENST00000534732,0,0,0,0,0,0
ENST00000524893,0,0,0,0,0,0
ENST00000525822,0,0,0,0,0,0
ENST00000529060,0,0,0,0,0,0
ENST00000526708,0,0,0,0,0,0
ENST00000534520,0,0,0,0,0,0
ENST00000529617,0,0,0,0,0,0
ENST00000531833,0,0,0,0,0,0
ENST00000524571,0,0,0,0,0,0
ENST00000533513,0,0,0,0,0,0
ENST00000715434,0,0,0,0,0,0
ENST00000715435,0,0,0,0,0,0
ENST00000850471,0,0,0,0,0,0
ENST00000526818,0,0,0,0,0,0
ENST00000526803,0,0,0,0,0,0
ENST00000400079,0,0,0,0,0,0
ENST00000516726,0,0,0,0,0,0
ENST00000530515,0,0,0,0,0,0
ENST00000524692,0,0,0,0,0,0
ENST00000525829,0,0,0,0,0,0
ENST00000744675,0,0,0,0,0,0
ENST00000744674,0,0,0,0,0,0
ENST00000744676,0,0,0,0,0,0
ENST00000744677,0,0,0,0,0,0
ENST00000744690,0,0,0,0,0,0
ENST00000744634,0,0,0,0,0,0
ENST00000744679,0,0,0,0,0,0
ENST00000744678,0,0,0,0,0,0
ENST00000744635,0,0,0,0,0,0
ENST00000744308,0,0,0,0,0,0
ENST00000744680,0,0,0,0,0,0
ENST00000744636,0,0,0,0,0,0
ENST00000744642,0,0,0,0,0,0
ENST00000744692,0,0,0,0,0,0
ENST00000744644,0,0,0,0,0,0
ENST00000744637,0,0,0,0,0,0
ENST00000744307,0,0,0,0,0,0
ENST00000744306,0,0,0,0,0,0
ENST00000744681,0,0,0,0,0,0
ENST00000602658,0,0,0,0,0,0
ENST00000744643,0,0,0,0,0,0
ENST00000744606,0,0,0,0,0,0
ENST00000744682,0,0,0,0,0,0
ENST00000744683,0,0,0,0,0,0
ENST00000744684,0,0,0,0,0,0
ENST00000744650,0,0,0,0,0,0
ENST00000532111,0,0,0,0,0,0
ENST00000526502,0,0,0,0,0,0
ENST00000744603,0,0,0,0,0,0
ENST00000744713,0,0,0,0,0,0
ENST00000746045,0,0,0,0,0,0
ENST00000482450,0,0,0,0,0,0
ENST00000602981,0,0,0,0,0,0
ENST00000528404,0,0,0,0,0,0
ENST00000744316,0,0,0,0,0,0
ENST00000744313,0,0,0,0,0,0
ENST00000744314,0,0,0,0,0,0
ENST00000744315,0,0,0,0,0,0
ENST00000515046,0,0,0,0,0,0
ENST00000942450,0,0,0,0,0,0
ENST00000685726,0,0,0,0,0,0
